,Longitude,Latitude
15178,-76.5880044045,39.3068611983
15179,-76.6641520619,39.3399787387
15180,-76.6481546671,39.2991836106
15181,-76.6509037454,39.2897371784
15182,-76.6565798079,39.3086863165
15183,-76.6790490826,39.2919428103
15184,-76.5930740081,39.3084084254
15185,-76.6096683718,39.3201880704
15186,-76.6582240364,39.2864057279
15187,-76.5872789496,39.3129055298
15188,-76.5836120738,39.3072441871
15189,-76.6463212317,39.2922796332
15190,-76.6618435859,39.343103472
15191,-76.5872275133,39.3120003479
15192,-76.6490157921,39.2693589302
15193,-76.6509341523,39.2873565772
15194,-76.6429844936,39.3133024824
15195,-76.6147768543,39.3039391589
15196,-76.597547536,39.3117066816
15197,-76.6202731124,39.249543424
15198,-76.6317033211,39.313261538
15199,-76.6350043762,39.3087296498
15200,-76.5728962049,39.2932663304
15201,-76.5960932577,39.3232643744
15202,-76.6058064126,39.3432630759
15203,-76.593987633,39.3583112434
15204,-76.5840425417,39.3082326473
15205,-76.5680844749,39.357409847
15206,-76.6469162943,39.2925884861
15207,-76.6364274328,39.2807670998
15208,-76.6627070946,39.2810126989
15209,-76.6252483547,39.2516376635
15210,-76.6491432615,39.307291035
15211,-76.6394042823,39.3118514004
15212,-76.676264502,39.344723028
15213,-76.668736151,39.3077685488
15214,-76.6276757244,39.2482707394
15215,-76.6802184822,39.3448594855
15216,-76.6640514285,39.3088815008
15217,-76.6743894582,39.3428797157
15218,-76.5903006102,39.3061403471
15219,-76.5485461402,39.3282852008
15220,-76.5855978005,39.3123061726
15221,-76.6149893436,39.2724097448
15222,-76.6529904521,39.2955292363
15223,-76.6720275309,39.2859876201
15224,-76.6307827612,39.3015760786
15225,-76.6688711764,39.3372753277
15226,-76.5810436105,39.3054654365
15227,-76.6076266437,39.3523506945
15228,-76.5887297509,39.3232311336
15229,-76.5866442213,39.345542115
15230,-76.6607216429,39.3078476929
15231,-76.665837164,39.3053837202
15232,-76.6417956737,39.292889476
15233,-76.6318011521,39.2826643078
15234,-76.6695908791,39.3465645037
15235,-76.6681803561,39.344074586
15236,-76.6616377828,39.3471837806
15237,-76.5988041214,39.3601307529
15238,-76.5736075013,39.3364973998
15239,-76.5862615708,39.2956617072
15240,-76.5847727506,39.2972882491
15241,-76.6535479729,39.305339603
15242,-76.6552732602,39.3082604455
15243,-76.6511017549,39.3103911051
15244,-76.5966453887,39.3202156149
15245,-76.666084788,39.294935752
15246,-76.6625596339,39.2929327188
15247,-76.6776641162,39.2837598755
15248,-76.6372845033,39.3092924357
15249,-76.6621683077,39.3273908062
15250,-76.6502792549,39.2874424462
15251,-76.6427633012,39.2845726452
15252,-76.6017238366,39.2314633078
15253,-76.5820972127,39.3084374246
15254,-76.5907289,39.3231747531
15255,-76.662700178,39.3325644943
15256,-76.6798305754,39.2922774364
15257,-76.5783971419,39.2962413211
15258,-76.6089726834,39.2412316151
15259,-76.6581778012,39.3353394087
15260,-76.6036347834,39.3264818585
15261,-76.6331392245,39.2622936716
15262,-76.633831276,39.3068641084
15263,-76.6805258954,39.3450377405
15264,-76.6865683011,39.3557737847
15265,-76.5910452171,39.3708435912
15266,-76.645337266,39.3138141307
15267,-76.5867837208,39.2968823256
15268,-76.6627005677,39.2986333365
15269,-76.6657384356,39.3406186323
15270,-76.6099409116,39.3457561481
15271,-76.6577006524,39.2831184847
15272,-76.5792402657,39.2991133896
15273,-76.6453406631,39.2969451981
15274,-76.6697352143,39.3488295817
15275,-76.6507635602,39.2863748486
15276,-76.643346869,39.3086222955
15277,-76.6938325218,39.2979391927
15278,-76.5614493394,39.314568638
15279,-76.6403665649,39.3116979272
15280,-76.583153216,39.2937619653
15281,-76.6628338173,39.2957162371
15282,-76.5990397172,39.3106621345
15283,-76.5889422851,39.3140623767
15284,-76.6325168147,39.3129116074
15285,-76.6475194521,39.2890089689
15286,-76.5898837763,39.3073091749
15287,-76.5919063765,39.3041993498
15288,-76.6507771513,39.2897413753
15289,-76.6594882074,39.3289464708
15290,-76.5818608314,39.3001144978
15291,-76.649466403,39.2972894953
15292,-76.6330933013,39.2817996432
15293,-76.6708049184,39.3389464049
15294,-76.6387814585,39.2949121435
15295,-76.6528145432,39.2826629639
15296,-76.583990709,39.3000196718
15297,-76.6003326771,39.2993379722
15298,-76.5960050491,39.3082923611
15299,-76.585488971,39.3086273933
15300,-76.5808904426,39.3065716254
15301,-76.6520039325,39.2871047345
15302,-76.6404377468,39.3117576136
15303,-76.597336552,39.2325639438
15304,-76.6621232492,39.2953708219
15305,-76.6696095411,39.3439662812
15306,-76.5819309442,39.3087571169
15307,-76.597476181,39.3099478642
15308,-76.5863698346,39.3044230155
15309,-76.5948179372,39.3016901697
15310,-76.6351961646,39.30538781
15311,-76.7007722844,39.3313808844
15312,-76.6798575226,39.2854407857
15313,-76.5956243171,39.3072544966
15314,-76.6793810128,39.3450791035
15315,-76.6435891814,39.3102743084
15316,-76.5933919615,39.3079357599
15317,-76.647386291,39.2862997679
15318,-76.5989513896,39.360135296
15319,-76.6576819067,39.2855172959
15320,-76.642371841,39.2841439297
15321,-76.6380955347,39.3094231397
15322,-76.6831997369,39.35041686
15323,-76.5820991656,39.308472579
15324,-76.594371652,39.3203933499
15325,-76.6871032579,39.3446047159
15326,-76.6699212386,39.2778770409
15327,-76.6718735204,39.3107776224
15328,-76.6771653425,39.347722647
15329,-76.6492534574,39.2943381714
15330,-76.5333870936,39.3386795791
15331,-76.5656435081,39.2838124445
15332,-76.6444888984,39.2841444272
15333,-76.5773647315,39.2964552398
15334,-76.58334627,39.3013503604
15335,-76.5497505089,39.3332203844
15336,-76.5888967786,39.3117136864
15337,-76.5649364097,39.3550866476
15338,-76.5847583525,39.3016318948
15339,-76.6777662866,39.3426571062
15340,-76.5837177119,39.3075131391
15341,-76.5956886307,39.322133198
15342,-76.581669852,39.2972656951
15343,-76.584769164,39.3018288487
15344,-76.5823697331,39.2958454108
15345,-76.6665589696,39.3109659631
15346,-76.589404975,39.3032175292
15347,-76.6683473746,39.2832697363
15348,-76.587075109,39.2998995505
15349,-76.6770868439,39.3133532457
15350,-76.6495367945,39.2942356352
15351,-76.6649774382,39.3009675462
15352,-76.6420529779,39.288123987
15353,-76.586045609,39.304230615
15354,-76.6567294805,39.3060872643
15355,-76.6365040596,39.295730898
15356,-76.5879084818,39.307452159
15357,-76.6415704979,39.3066702554
15358,-76.582160935,39.3070936917
15359,-76.6474469494,39.2826355665
15360,-76.6946439642,39.2825228219
15361,-76.6003453465,39.231764923
15362,-76.6590995095,39.2886441132
15363,-76.5963491329,39.3229345983
15364,-76.5920522247,39.3090945355
15365,-76.6417046144,39.2905173022
15366,-76.5943378236,39.3110486311
15367,-76.706817858,39.311106179
15368,-76.5941978918,39.3091270023
15369,-76.6380870671,39.2918883772
15370,-76.6101730344,39.3147904317
15371,-76.6235991307,39.2515407302
15372,-76.6033599916,39.306968607
15373,-76.5863642803,39.2983587307
15374,-76.5799980858,39.2937230467
15375,-76.5912457663,39.3082748041
15376,-76.6484675845,39.2888774419
15377,-76.6452489325,39.2943531461
15378,-76.6036155829,39.3068164067
15379,-76.6653952899,39.3073808585
15380,-76.6280431801,39.2481225203
15381,-76.6518344393,39.2565610564
15382,-76.6091798414,39.3129196578
15383,-76.6918488008,39.3394243191
15384,-76.6479030694,39.2946330034
15385,-76.6079678033,39.3025339558
15386,-76.6519317644,39.2808323042
15387,-76.6327452955,39.3062001777
15388,-76.5889201101,39.3057714839
15389,-76.6624442077,39.3366039563
15390,-76.6508848234,39.2824077842
15391,-76.6608104269,39.3087110042
15392,-76.5834103328,39.3603177798
15393,-76.6408938885,39.2924014683
15394,-76.6631197484,39.298617205
15395,-76.6472762347,39.2898237589
15396,-76.5973320838,39.3093049931
15397,-76.6711450124,39.3392911204
15398,-76.6420666601,39.2979498576
15399,-76.5799483186,39.2982989364
15400,-76.6561061089,39.3079890108
15401,-76.6975019333,39.3333164799
15402,-76.6331550063,39.2632122316
15403,-76.686567679,39.3384056209
15404,-76.5838547252,39.305089547
15405,-76.59419841,39.3233752018
15406,-76.633636606,39.3010495996
15407,-76.6034777435,39.3089623325
15408,-76.6483337592,39.3081847086
15409,-76.588426548,39.2980266319
15410,-76.5926799429,39.3124547902
15411,-76.5712355599,39.2926093076
15412,-76.5941411183,39.2332661368
15413,-76.6087808934,39.3039160883
15414,-76.5748598636,39.297330155
15415,-76.6400745655,39.2843113004
15416,-76.6333767895,39.2945699717
15417,-76.5941366212,39.3094299013
15418,-76.6622642166,39.3285428905
15419,-76.6327410385,39.2813400691
15420,-76.5915701945,39.3120263459
15421,-76.5874279135,39.2959364474
15422,-76.5943537879,39.3212916726
15423,-76.6397877663,39.2992006104
15424,-76.6589498556,39.2943598046
15425,-76.6379842002,39.3093329096
15426,-76.6364513908,39.2957302432
15427,-76.6493882992,39.2969870493
15428,-76.6674337527,39.2983014328
15429,-76.5799405819,39.2981964861
15430,-76.6492303836,39.293890735
15431,-76.6649737896,39.3009128554
15432,-76.6399982398,39.2882111268
15433,-76.5829946247,39.3131877802
15434,-76.5938133596,39.3110237772
15435,-76.6625702227,39.298300123
15436,-76.5655892358,39.3164150804
15437,-76.5905822144,39.3063950016
15438,-76.6688273029,39.3046807199
15439,-76.6495333384,39.2941690886
15440,-76.6790299544,39.3350473845
15441,-76.5918740255,39.3103535262
15442,-76.638203318,39.295203971
15443,-76.597912319,39.3157800612
15444,-76.64288414,39.292813024
15445,-76.6372283548,39.2924439738
15446,-76.6075956972,39.311796404
15447,-76.6085519736,39.3035452483
15448,-76.60288497,39.3037832161
15449,-76.6619903694,39.3299672227
15450,-76.6064620177,39.3168775876
15451,-76.5913437971,39.2256792826
15452,-76.6469046061,39.3093838819
15453,-76.669807398,39.3479421611
15454,-76.6637892049,39.300566375
15455,-76.6043803668,39.2296426761
15456,-76.6377458145,39.3105302197
15457,-76.6636034508,39.2950291933
15458,-76.5835922291,39.3007696559
15459,-76.6011350893,39.2320958493
15460,-76.6483938202,39.2520957474
15461,-76.5991535037,39.3079398542
15462,-76.673191575,39.2915996553
15463,-76.5936728405,39.3108851885
15464,-76.6854577385,39.3553400596
15465,-76.6749185714,39.3417729306
15466,-76.6521200749,39.310920653
15467,-76.6418771325,39.2841473641
15468,-76.6455264896,39.303328429
15469,-76.7060135705,39.3103542376
15470,-76.5904981115,39.3093617743
15471,-76.6162672622,39.2744778638
15472,-76.5608208291,39.3325280369
15473,-76.6772643176,39.3178141245
15474,-76.6499491234,39.2953808921
15475,-76.5938519884,39.3227261205
15476,-76.6004443627,39.336010587
15477,-76.583558443,39.3086667204
15478,-76.6865411087,39.3191079196
15479,-76.6611084997,39.3331238061
15480,-76.6713599225,39.3418211796
15481,-76.6306013631,39.2821789965
15482,-76.6587520854,39.2798592764
15483,-76.572163083,39.3368865033
15484,-76.6019501284,39.3235391577
15485,-76.5799444905,39.2982304353
15486,-76.6138347077,39.3158186084
15487,-76.6475890427,39.2822967519
15488,-76.6483520484,39.3085186601
15489,-76.5865281592,39.3037335646
15490,-76.6480940546,39.2832749193
15491,-76.5920580325,39.3127338423
15492,-76.5364613855,39.2791667752
15493,-76.6412439999,39.2852367286
15494,-76.6547794899,39.3090950401
15495,-76.5817334007,39.3049729224
15496,-76.668069518,39.2955728687
15497,-76.67830677,39.3419808042
15498,-76.6489570822,39.3106473982
15499,-76.5956979342,39.319562161
15500,-76.586833576,39.2981806895
15501,-76.5846854765,39.3005066847
15502,-76.6412468937,39.3026438865
15503,-76.5953728559,39.3219002207
15504,-76.6021537059,39.3122929871
15505,-76.6070578349,39.2936764949
15506,-76.6631248503,39.3390934322
15507,-76.6343734443,39.3047079057
15508,-76.6716063404,39.2860628656
15509,-76.6471134914,39.3017558987
15510,-76.6649902902,39.3011674541
15511,-76.6028993413,39.3070308103
15512,-76.606579164,39.316955668
15513,-76.6709344582,39.3469506964
15514,-76.6340251301,39.2966226095
15515,-76.6625891256,39.2975345346
15516,-76.6509303658,39.2871515612
15517,-76.6641016492,39.3360548526
15518,-76.5829527444,39.3054037588
15519,-76.6469015206,39.3068632572
15520,-76.640115509,39.2942558516
15521,-76.6521435794,39.2875241255
15522,-76.573655334,39.3212617914
15523,-76.6088373174,39.2410821213
15524,-76.5934481352,39.3081788521
15525,-76.6175999627,39.2766744541
15526,-76.6466276237,39.3077207083
15527,-76.6523811823,39.2881082316
15528,-76.6079259342,39.3524328246
15529,-76.5983742726,39.3049345107
15530,-76.6392962436,39.2956339151
15531,-76.5775635201,39.2994251175
15532,-76.6437526457,39.2950618896
15533,-76.6489865321,39.2832292188
15534,-76.5959437459,39.3144687437
15535,-76.583270928,39.3105262794
15536,-76.5820085304,39.3049613809
15537,-76.6790380915,39.3459035963
15538,-76.6412833472,39.2997424369
15539,-76.5829468365,39.3053289534
15540,-76.6758172541,39.2853991198
15541,-76.5876609269,39.303312594
15542,-76.5749827342,39.3191168482
15543,-76.6441379525,39.2994051911
15544,-76.6491045674,39.3112445137
15545,-76.6659651679,39.2955664136
15546,-76.637594282,39.3095551649
15547,-76.6497169967,39.2972809595
15548,-76.6494374237,39.3094776431
15549,-76.5933582041,39.3036718412
15550,-76.6425169857,39.295054926
15551,-76.6387067057,39.3097642406
15552,-76.6721040162,39.3440343549
15553,-76.6015378309,39.3109908069
15554,-76.6465496043,39.2917933354
15555,-76.574398545,39.299343991
15556,-76.6387373886,39.2835582798
15557,-76.5959179324,39.3117792415
15558,-76.6063093718,39.3496649077
15559,-76.6002395479,39.3052954507
15560,-76.6055081999,39.3158335919
15561,-76.6039565847,39.3125803816
15562,-76.6675494096,39.2799546079
15563,-76.6500980083,39.2680117914
15564,-76.5849340341,39.3102550813
15565,-76.5661932253,39.3304037427
15566,-76.6098198152,39.3091754887
15567,-76.6369247244,39.2872584506
15568,-76.6512198176,39.2900200295
15569,-76.6778141838,39.3173987931
15570,-76.5856247829,39.3044515629
15571,-76.5907629138,39.3120616249
15572,-76.637134045,39.2817403885
15573,-76.6473411549,39.3057818951
15574,-76.5727591357,39.2969982529
15575,-76.5835023282,39.2978687505
15576,-76.6332787388,39.2866042888
15577,-76.6536915149,39.2950850797
15578,-76.5949806384,39.3229571426
15579,-76.6458200102,39.2867205685
15580,-76.6449890157,39.2807887807
15581,-76.5923762951,39.3034962006
15582,-76.6651045721,39.3374293383
15583,-76.6493415953,39.2876125545
15584,-76.6779465559,39.348093608
15585,-76.5941133981,39.305559198
15586,-76.6834113456,39.3287779431
15587,-76.6342315474,39.2620571518
15588,-76.6473855597,39.2916886915
15589,-76.6478104688,39.3080605974
15590,-76.5610460367,39.320857036
15591,-76.6449315896,39.2876996027
15592,-76.6559901712,39.2639721327
15593,-76.6483693789,39.2808674445
15594,-76.649146938,39.311242927
15595,-76.5848512304,39.3091106981
15596,-76.6647353035,39.3387967585
15597,-76.6508374854,39.3179254757
15598,-76.662139329,39.3001342735
15599,-76.6382702368,39.2965242651
15600,-76.6203119721,39.2969854236
15601,-76.6096886083,39.3246171691
15602,-76.5978431359,39.3111001488
15603,-76.6642745678,39.3357425069
15604,-76.5863271367,39.2971604182
15605,-76.6454941176,39.3090735735
15606,-76.6406053564,39.3002455649
15607,-76.5833534747,39.3015176505
15608,-76.5789241919,39.3036471711
15609,-76.6485072539,39.310023761
15610,-76.6488902369,39.311252536
15611,-76.6513926155,39.2825736388
15612,-76.6479055322,39.2854885986
15613,-76.6759008437,39.3455378411
15614,-76.5887282915,39.3043300733
15615,-76.6021604431,39.3123929639
15616,-76.6379100796,39.3092728766
15617,-76.6850350361,39.2994597591
15618,-76.6467308804,39.2889519745
15619,-76.6448104744,39.2857941244
15620,-76.637837189,39.3092137958
15621,-76.6030652752,39.3041449424
15622,-76.6532405027,39.2876907068
15623,-76.6763668209,39.2928729012
15624,-76.6029697139,39.3084722725
15625,-76.6069757723,39.316345344
15626,-76.6496336691,39.2958600184
15627,-76.6056015542,39.3150285379
15628,-76.5808276908,39.3082183552
15629,-76.5878433539,39.3086242847
15630,-76.6033068144,39.3062633094
15631,-76.6487689078,39.2965323843
15632,-76.5597532963,39.3168768148
15633,-76.6294456483,39.3156205318
15634,-76.6731877384,39.2938137379
15635,-76.6067899784,39.304236592
15636,-76.6343760712,39.3060512919
15637,-76.651985926,39.2902039314
15638,-76.6321619717,39.300570245
15639,-76.6454711166,39.3096868966
15640,-76.6396670171,39.2958842699
15641,-76.6401719856,39.2841154574
15642,-76.6607237659,39.3079240307
15643,-76.5937240186,39.3081371267
15644,-76.603064822,39.2288610835
15645,-76.6819470792,39.3232930499
15646,-76.6472497331,39.3159159385
15647,-76.6431215422,39.2967485969
15648,-76.5872304899,39.3033290942
15649,-76.5824583688,39.2972571288
15650,-76.6495030055,39.3076213954
15651,-76.6686229605,39.2778813579
15652,-76.5871495999,39.3122323898
15653,-76.657506268,39.2802913917
15654,-76.597862044,39.3113976743
15655,-76.6356542162,39.2891702589
15656,-76.6047905214,39.3045997274
15657,-76.6470892714,39.301349287
15658,-76.6315321923,39.2971734322
15659,-76.6672950934,39.3097803354
15660,-76.6462700085,39.3016267107
15661,-76.6799251073,39.3144624957
15662,-76.6493638936,39.2965019397
15663,-76.6057093839,39.3118887523
15664,-76.6459989878,39.3081272225
15665,-76.5914528269,39.3036976336
15666,-76.6478572782,39.3093052603
15667,-76.6045984407,39.3237157943
15668,-76.6511025552,39.2876832532
15669,-76.6081317133,39.3453264152
15670,-76.6330361018,39.3034148907
15671,-76.6654672464,39.3085975738
15672,-76.5821235181,39.3000951932
15673,-76.6334949504,39.2794770056
15674,-76.5975517797,39.3039623732
15675,-76.6055453185,39.3158579513
15676,-76.6720753823,39.3473867212
15677,-76.6024614837,39.3045333341
15678,-76.605657852,39.3159317962
15679,-76.6363807458,39.2811566598
15680,-76.6635781911,39.2949941788
15681,-76.5993607875,39.3235160713
15682,-76.6117765724,39.2894325874
15683,-76.63300227,39.3034397162
15684,-76.6457523906,39.2864072939
15685,-76.5955115923,39.3153764242
15686,-76.673892146,39.3435876643
15687,-76.5944659195,39.3072964728
15688,-76.644122547,39.2856429783
15689,-76.6739017907,39.342850604
15690,-76.6809173232,39.3111069075
15691,-76.6874537708,39.3293346553
15692,-76.6374033556,39.3093984104
15693,-76.5865764619,39.3037299775
15694,-76.6672014139,39.2956025555
15695,-76.6485117875,39.311531065
15696,-76.6570170109,39.284905516
15697,-76.6293300366,39.2876886033
15698,-76.5885070616,39.2972900173
15699,-76.657209819,39.3268021221
15700,-76.5757233643,39.3154888854
15701,-76.6485759156,39.2819290482
15702,-76.6619423967,39.2947731395
15703,-76.6563039495,39.2886526117
15704,-76.6618806701,39.3080656607
15705,-76.6119456402,39.3132303031
15706,-76.7080503894,39.3281727674
15707,-76.6626141385,39.3389074951
15708,-76.6624707555,39.2947514065
15709,-76.6474012559,39.2835216255
15710,-76.6710542105,39.34073358
15711,-76.6819941226,39.3103889943
15712,-76.5945570636,39.32310498
15713,-76.6396970874,39.2964461069
15714,-76.6585636801,39.2802678644
15715,-76.6317299734,39.2966725385
15716,-76.6316836296,39.2985790199
15717,-76.5854704523,39.3083071649
15718,-76.6358438729,39.3350329564
15719,-76.6474574448,39.3155028006
15720,-76.611193177,39.312211896
15721,-76.5757617191,39.2981759522
15722,-76.6012393906,39.3235952325
15723,-76.649607241,39.2953942724
15724,-76.5843530175,39.3051319087
15725,-76.6456165301,39.2836074522
15726,-76.6405328297,39.2851148317
15727,-76.5869651291,39.3082130594
15728,-76.644212557,39.3007606839
15729,-76.5966879671,39.3103458688
15730,-76.6567159634,39.2959852603
15731,-76.680215319,39.348716158
15732,-76.6446862105,39.2950151309
15733,-76.6709631315,39.3409304628
15734,-76.5897193524,39.3240825754
15735,-76.6075899597,39.3044388434
15736,-76.5876331512,39.2991705907
15737,-76.5864189142,39.3028275412
15738,-76.6413678067,39.3008208989
15739,-76.5844106424,39.3059459835
15740,-76.5929374405,39.320794572
15741,-76.5811143329,39.306575144
15742,-76.6442650508,39.2926204961
15743,-76.6313352762,39.2971808186
15744,-76.5844562641,39.3044960158
15745,-76.6034798695,39.3090005713
15746,-76.6795859023,39.3336663318
15747,-76.581893417,39.2964880959
15748,-76.5619046436,39.3276387907
15749,-76.6718628886,39.3463377591
15750,-76.6382107638,39.3006010261
15751,-76.5775835464,39.2997289489
15752,-76.6283815894,39.3296043581
15753,-76.6124410909,39.3158780635
15754,-76.6445820978,39.2962694485
15755,-76.6070731658,39.3046728497
15756,-76.6703309238,39.3038120167
15757,-76.6862050408,39.3292389244
15758,-76.6367048035,39.2919323104
15759,-76.5916567418,39.3042091493
15760,-76.6084666208,39.3045648454
15761,-76.6777546427,39.295422517
15762,-76.6495620709,39.2996389425
15763,-76.6478477614,39.2949009598
15764,-76.607619767,39.3355377402
15765,-76.5996348961,39.3196930165
15766,-76.6848729056,39.281153378
15767,-76.6616866139,39.2952408967
15768,-76.582587492,39.3106928905
15769,-76.6338642136,39.2945505761
15770,-76.5847437372,39.301404045
15771,-76.6572245922,39.3008680029
15772,-76.5975500348,39.3110610218
15773,-76.6643520029,39.304427319
15774,-76.5741378901,39.3386822788
15775,-76.6113508515,39.3278701513
15776,-76.6822184026,39.2923076592
15777,-76.5566825142,39.334984691
15778,-76.6450594012,39.2966748206
15779,-76.6324598717,39.3128282043
15780,-76.6747270228,39.3156883734
15781,-76.6362603964,39.2904754936
15782,-76.6651790044,39.3044857729
15783,-76.6423900692,39.2845432031
15784,-76.6565567651,39.2841180151
15785,-76.6487797222,39.3013265901
15786,-76.6653513048,39.3065879919
15787,-76.6565740879,39.2855672279
15788,-76.6385330621,39.3008588398
15789,-76.607411575,39.3573556891
15790,-76.6704469453,39.3448625386
15791,-76.6631302839,39.2953293064
15792,-76.6042063892,39.3522586526
15793,-76.6636090545,39.3304793588
15794,-76.5852219936,39.3084912819
15795,-76.5962430213,39.3153361086
15796,-76.5774459221,39.297644296
15797,-76.5614019119,39.3342671858
15798,-76.6453127344,39.2965708862
15799,-76.6455022889,39.261034955
15800,-76.6501698673,39.2848089181
15801,-76.650067986,39.2972690426
15802,-76.664280377,39.3096297485
15803,-76.6382097864,39.3003271787
15804,-76.6508616482,39.2897385801
15805,-76.6193089426,39.2942746163
15806,-76.6457833784,39.2856664907
15807,-76.6447139623,39.285081943
15808,-76.6637238902,39.2969346687
15809,-76.6627102931,39.2987981252
15810,-76.6069990628,39.3383523787
15811,-76.6457966876,39.2921998031
15812,-76.6493449249,39.2846169349
15813,-76.6593375365,39.2878699188
15814,-76.6431891284,39.2983308042
15815,-76.6426345239,39.2985674101
15816,-76.5857930434,39.3002521587
15817,-76.6564846675,39.2875281527
15818,-76.6058752907,39.3121035128
15819,-76.6101302461,39.3173703142
15820,-76.5851720689,39.3037456821
15821,-76.5683863006,39.3244501467
15822,-76.6048884756,39.3055336214
15823,-76.6823407865,39.3492622311
15824,-76.6028807814,39.3126700368
15825,-76.5946721437,39.3159756489
15826,-76.6072768868,39.3523018956
15827,-76.6387691831,39.294689542
15828,-76.6195046877,39.2948224766
15829,-76.6069656743,39.3168430953
15830,-76.5833553516,39.2970812404
15831,-76.6362675734,39.2905904599
15832,-76.6671339052,39.3065757967
15833,-76.6330929492,39.2990914662
15834,-76.6550165932,39.2846209252
15835,-76.6379832293,39.2912413458
15836,-76.6478802548,39.2889956487
15837,-76.6830274897,39.2961404895
15838,-76.6654914345,39.3088292848
15839,-76.6402204343,39.3120157817
15840,-76.6606772123,39.3276283375
15841,-76.5971163413,39.3088316326
15842,-76.6492840749,39.2683556615
15843,-76.6478621018,39.2822223006
15844,-76.6735256308,39.344824156
15845,-76.6474954524,39.3145618144
15846,-76.6074407231,39.3041796252
15847,-76.5785853865,39.3162819858
15848,-76.5870271942,39.2999016862
15849,-76.5811770737,39.2958404959
15850,-76.5969836273,39.3066665213
15851,-76.6760592666,39.3462051882
15852,-76.631735729,39.2864596682
15853,-76.6325405794,39.2966456668
15854,-76.6625837004,39.3313954233
15855,-76.6517347226,39.2991826572
15856,-76.6693245334,39.3499852749
15857,-76.5832661266,39.3075314164
15858,-76.6505415419,39.2922455828
15859,-76.6558511597,39.2810037912
15860,-76.6325062394,39.2627375016
15861,-76.5908802609,39.3111954899
15862,-76.5769060338,39.3227941411
15863,-76.6459479314,39.3157831902
15864,-76.6340883563,39.2814051961
15865,-76.6497672685,39.3114811341
15866,-76.6513285833,39.2897230966
15867,-76.5374973045,39.3230031931
15868,-76.6422507389,39.3141447524
15869,-76.6873401458,39.3228376422
15870,-76.6493386029,39.2845100823
15871,-76.6080891436,39.3212483719
15872,-76.6116450241,39.3121938789
15873,-76.5916043864,39.3042112183
15874,-76.6355289719,39.2814954509
15875,-76.6684817722,39.3062910355
15876,-76.6151763247,39.3184397776
15877,-76.6602598027,39.336938774
15878,-76.6507371813,39.2871590804
15879,-76.606735339,39.303429352
15880,-76.6086596901,39.3361319017
15881,-76.6033944006,39.3062599453
15882,-76.6486891943,39.3155761984
15883,-76.6287418902,39.2891993254
15884,-76.5996625443,39.3020441307
15885,-76.6486154648,39.2961299933
15886,-76.6627677898,39.3372265226
15887,-76.6203206641,39.2506432697
15888,-76.636059659,39.309582424
15889,-76.647047637,39.3148835232
15890,-76.5927734583,39.311739786
15891,-76.6489083671,39.3104426493
15892,-76.6495342623,39.2976722986
15893,-76.5800214138,39.2993977419
15894,-76.6469834304,39.3083097764
15895,-76.6664870381,39.2958114878
15896,-76.588906177,39.2981112385
15897,-76.5918072938,39.2848306605
15898,-76.5990889456,39.3106581599
15899,-76.5852295811,39.3516218245
15900,-76.647929132,39.3170857722
15901,-76.6408999323,39.2925066386
15902,-76.5603574242,39.2919112347
15903,-76.5666504801,39.330206439
15904,-76.6539731324,39.2950748329
15905,-76.5874514105,39.2294125788
15906,-76.6756611793,39.3218662205
15907,-76.6093842376,39.3493011835
15908,-76.6460714122,39.2982158546
15909,-76.6473938617,39.2864530864
15910,-76.6456348969,39.3141968151
15911,-76.6736997444,39.3422250213
15912,-76.6882401709,39.3496962787
15913,-76.6427547683,39.2855331107
15914,-76.5849380917,39.310320976
15915,-76.5838575698,39.2972579208
15916,-76.6562693,39.2881752054
15917,-76.6447881694,39.28465342
15918,-76.6072953429,39.3044521803
15919,-76.5883830328,39.3113597413
15920,-76.6280891904,39.3142060663
15921,-76.6421960807,39.2888353824
15922,-76.6468295713,39.2943303658
15923,-76.5847544875,39.3115947759
15924,-76.5900570598,39.2241994146
15925,-76.6008337164,39.2322245888
15926,-76.6325624782,39.3002546715
15927,-76.5896235301,39.344866035
15928,-76.5767208837,39.2965310818
15929,-76.6442461514,39.2922367312
15930,-76.6378744975,39.3092440284
15931,-76.6404438169,39.3302620115
15932,-76.5871851984,39.3031914533
15933,-76.584765832,39.3017630978
15934,-76.5982311149,39.3203108532
15935,-76.6070761562,39.3036134557
15936,-76.604160389,39.3465529743
15937,-76.5907142671,39.3099402288
15938,-76.6787566935,39.3475778951
15939,-76.647005449,39.2855854538
15940,-76.594626178,39.3148611136
15941,-76.6775903629,39.3430572762
15942,-76.5977184744,39.3096768711
15943,-76.63104716,39.3133231243
15944,-76.5942881274,39.3225242388
15945,-76.5975154386,39.3064779026
15946,-76.5837712691,39.3040164682
15947,-76.6471797548,39.3158610609
15948,-76.5862896214,39.2999356271
15949,-76.5909065244,39.3116315892
15950,-76.5894682311,39.3046979117
15951,-76.5959234769,39.3033757028
15952,-76.6605374582,39.2882936782
15953,-76.592067888,39.3093449
15954,-76.5835533632,39.3107380179
15955,-76.6781979865,39.3516391591
15956,-76.6355217627,39.3090816392
15957,-76.6743737353,39.2860717863
15958,-76.6102237664,39.3459631667
15959,-76.6684938626,39.2806816833
15960,-76.6545930275,39.2886231145
15961,-76.6400321885,39.3098966929
15962,-76.6473960443,39.291883466
15963,-76.6717703867,39.3383505571
